First_pokemon,First name,Second_pokemon,Second name,Winner,Loser,First power,Second power,Power diff,Winner type1,Loser type1
79,Tentacool,278,Combusken,79,278,335,405,-70,Water,Fire
533,Heat Rotom,329,Mawile,533,329,520,380,140,Electric,Steel
16,Butterfree,738,Flabébé,16,738,395,303,92,Bug,Fairy
496,Munchlax,603,Leavanny,603,496,390,500,110,Bug,Normal
434,Grotle,702,Virizion,702,434,405,580,175,Grass,Grass
387,Banette,385,Kecleon,385,387,455,440,-15,Normal,Ghost
770,Aurorus,293,Dustox,293,770,521,385,-136,Bug,Rock
47,Zubat,238,Magcargo,47,238,245,410,-165,Poison,Fire
18,Kakuna,636,Gothita,636,18,205,290,85,Psychic,Bug
359,Spinda,75,Machamp,359,75,360,505,-145,Normal,Fighting
326,Delcatty,480,Glameow,480,326,380,310,-70,Normal,Normal
412,Metang,180,Ledyba,180,412,420,265,-155,Bug,Steel
733,Scatterbug,432,Deoxys Speed Forme,432,733,200,600,400,Psychic,Bug
331,Aron,433,Turtwig,433,331,330,318,-12,Grass,Steel
333,Aggron,246,Skarmory,246,333,530,465,-65,Steel,Steel
10,Squirtle,328,Mega Sableye,328,10,314,480,166,Dark,Water
237,Slugma,449,Shinx,449,237,250,263,13,Electric,Fire
456,Shieldon,734,Spewpa,456,734,350,213,137,Rock,Bug
625,Cofagrigus,89,Magnemite,89,625,483,325,-158,Electric,Ghost
328,Mega Sableye,74,Machoke,74,328,480,405,-75,Fighting,Dark
105,Drowzee,261,Miltank,261,105,328,490,162,Normal,Psychic
629,Archeops,39,Nidorino,629,39,567,365,202,Rock,Poison
721,Chesnaught,608,Whimsicott,608,721,530,480,-50,Grass,Grass
302,Wingull,769,Amaura,302,769,270,362,-92,Water,Rock
596,Tympole,413,Metagross,413,596,294,600,306,Steel,Water
217,Unown,428,Jirachi,428,217,336,600,264,Steel,Psychic
568,Stoutland,262,Blissey,568,262,500,540,-40,Normal,Normal
122,Chansey,478,Mismagius,478,122,450,495,45,Ghost,Normal
174,Croconaw,595,Conkeldurr,174,595,405,505,-100,Water,Fighting
357,Spoink,711,Kyurem,711,357,330,660,330,Dragon,Psychic
79,Tentacool,483,Stunky,483,79,335,329,-6,Poison,Water
721,Chesnaught,278,Combusken,721,278,530,405,125,Grass,Fire
493,Gabite,262,Blissey,493,262,410,540,-130,Dragon,Normal
105,Drowzee,92,Doduo,92,105,328,310,-18,Normal,Psychic
552,Shaymin Sky Forme,531,Froslass,552,531,600,480,120,Grass,Ice
136,Magmar,17,Weedle,136,17,495,195,300,Fire,Bug
639,Solosis,548,Phione,548,639,290,480,190,Water,Psychic
490,Chatot,436,Chimchar,490,436,411,309,102,Normal,Fire
294,Lotad,284,Mega Swampert,284,294,220,635,415,Water,Water
75,Machamp,147,Jolteon,147,75,505,525,20,Electric,Fighting
258,Smoochum,189,Igglybuff,258,189,305,210,95,Ice,Normal
766,Heliolisk,562,Dewott,766,562,481,413,68,Electric,Water
295,Lombre,492,Gible,295,492,340,300,40,Water,Dragon
246,Skarmory,684,Golett,246,684,465,303,162,Steel,Ground
251,Phanpy,658,Galvantula,658,251,330,472,142,Bug,Ground
9,Mega Charizard Y,648,Sawsbuck,9,648,634,475,159,Fire,Normal
436,Chimchar,281,Mudkip,436,281,309,310,-1,Fire,Water
580,Tranquill,740,Florges,740,580,358,552,194,Fairy,Normal
583,Zebstrika,559,Pignite,583,559,497,418,79,Electric,Fire
474,Drifblim,299,Shiftry,299,474,498,480,-18,Grass,Ghost
197,Mega Ampharos,644,Vanillite,197,644,610,305,305,Electric,Ice
798,Hoopa Confined,170,Cyndaquil,170,798,600,309,-291,Fire,Psychic
253,Porygon2,769,Amaura,253,769,515,362,153,Normal,Rock
308,Surskit,544,Regigigas,544,308,269,670,401,Normal,Bug
644,Vanillite,708,Zekrom,708,644,305,680,375,Dragon,Ice
700,Cobalion,543,Heatran,700,543,580,600,-20,Steel,Fire
48,Golbat,162,Dragonite,48,162,455,600,-145,Poison,Dragon
361,Vibrava,486,Bronzong,361,486,340,500,-160,Ground,Steel
738,Flabébé,547,Cresselia,547,738,303,600,297,Psychic,Fairy
271,Ho-oh,411,Beldum,271,411,680,300,380,Fire,Steel
562,Dewott,11,Wartortle,562,11,413,405,8,Water,Water
347,Swalot,20,Mega Beedrill,20,347,467,495,28,Bug,Poison
594,Gurdurr,764,Clawitzer,764,594,405,500,95,Water,Fighting
235,Teddiursa,135,Electabuzz,135,235,330,490,160,Electric,Normal
713,Kyurem White Kyurem,293,Dustox,713,293,700,385,315,Dragon,Bug
766,Heliolisk,697,Hydreigon,766,697,481,600,-119,Electric,Dark
517,Tangrowth,336,Medicham,336,517,535,410,-125,Fighting,Grass
761,Skrelp,611,Basculin,611,761,320,460,140,Water,Poison
163,Mewtwo,595,Conkeldurr,163,595,680,505,175,Psychic,Fighting
493,Gabite,695,Deino,493,695,410,300,110,Dragon,Dark
282,Marshtomp,268,Tyranitar,268,282,405,600,195,Rock,Water
619,Dwebble,262,Blissey,262,619,325,540,215,Normal,Bug
465,Pachirisu,674,Haxorus,674,465,405,540,135,Dragon,Electric
586,Gigalith,761,Skrelp,761,586,515,320,-195,Poison,Rock
563,Samurott,647,Deerling,647,563,528,335,-193,Normal,Water
757,Inkay,105,Drowzee,757,105,288,328,-40,Dark,Psychic
215,Slowking,74,Machoke,74,215,490,405,-85,Fighting,Water
593,Timburr,738,Flabébé,738,593,305,303,-2,Fairy,Fighting
141,Gyarados,716,Meloetta Aria Forme,716,141,540,600,60,Normal,Water
468,Cherubi,425,Primal Groudon,425,468,275,770,495,Ground,Grass
316,Ninjask,64,Growlithe,316,64,456,350,106,Bug,Fire
461,Wormadam Trash Cloak,159,Moltres,159,461,424,580,156,Fire,Bug
36,Nidorina,663,Klinklang,663,36,365,520,155,Steel,Poison
434,Grotle,394,Mega Absol,394,434,405,565,160,Dark,Grass
537,Mow Rotom,311,Breloom,537,311,520,460,60,Electric,Grass
205,Jumpluff,72,Mega Alakazam,72,205,460,590,130,Psychic,Grass
431,Deoxys Defense Forme,461,Wormadam Trash Cloak,431,461,600,424,176,Psychic,Bug
369,Seviper,73,Machop,369,73,458,305,153,Poison,Fighting
426,Rayquaza,508,Lumineon,426,508,680,460,220,Dragon,Water
609,Petilil,297,Seedot,297,609,280,220,-60,Grass,Grass
342,Minun,478,Mismagius,478,342,405,495,90,Ghost,Electric
319,Loudred,308,Surskit,308,319,360,269,-91,Bug,Normal
120,Rhyhorn,664,Tynamo,120,664,345,275,70,Ground,Electric
541,Dialga,532,Rotom,532,541,680,440,-240,Electric,Steel
715,Keldeo Resolute Forme,536,Fan Rotom,715,536,580,520,60,Water,Electric
334,Mega Aggron,457,Bastiodon,334,457,630,495,135,Steel,Rock
412,Metang,164,Mega Mewtwo X,164,412,420,780,360,Psychic,Steel
103,Mega Gengar,223,Gligar,103,223,600,430,170,Ghost,Ground
378,Lileep,630,Trubbish,630,378,355,329,-26,Poison,Rock
69,Abra,509,Mantyke,69,509,310,345,-35,Psychic,Water
171,Quilava,658,Galvantula,658,171,405,472,67,Bug,Fire
4,Mega Venusaur,481,Purugly,481,4,625,452,-173,Normal,Grass
773,Dedenne,713,Kyurem White Kyurem,773,713,431,700,-269,Electric,Dragon
408,Shelgon,725,Froakie,725,408,420,314,-106,Water,Dragon
167,Chikorita,326,Delcatty,326,167,318,380,62,Normal,Grass
434,Grotle,538,Uxie,538,434,405,580,175,Psychic,Grass
210,Wooper,516,Rhyperior,516,210,210,535,325,Ground,Water
658,Galvantula,566,Lillipup,658,566,472,275,197,Bug,Normal
151,Omastar,666,Eelektross,151,666,495,515,-20,Rock,Electric
684,Golett,172,Typhlosion,172,684,303,534,231,Fire,Ground
669,Litwick,53,Parasect,53,669,275,405,130,Bug,Ghost
514,Magnezone,661,Klink,514,661,535,300,235,Electric,Steel
175,Feraligatr,293,Dustox,175,293,530,385,145,Water,Bug
484,Skuntank,594,Gurdurr,484,594,479,405,74,Poison,Fighting
119,Weezing,205,Jumpluff,205,119,490,460,-30,Grass,Poison
570,Liepard,676,Beartic,570,676,446,485,-39,Dark,Ice
67,Poliwhirl,211,Quagsire,67,211,385,430,-45,Water,Water
537,Mow Rotom,367,Mega Altaria,537,367,520,590,-70,Electric,Dragon
3,Venusaur,607,Cottonee,3,607,525,280,245,Grass,Grass
688,Bouffalant,551,Shaymin Land Forme,551,688,490,600,110,Grass,Normal
41,Clefairy,296,Ludicolo,296,41,323,480,157,Water,Fairy
135,Electabuzz,252,Donphan,252,135,490,500,10,Ground,Electric
585,Boldore,6,Charmeleon,585,6,390,405,-15,Rock,Fire
767,Tyrunt,16,Butterfree,16,767,362,395,33,Bug,Rock
311,Breloom,401,Walrein,311,401,460,530,-70,Grass,Ice
572,Simisage,415,Regirock,572,415,498,580,-82,Grass,Rock
564,Patrat,195,Flaaffy,195,564,255,365,110,Electric,Normal
609,Petilil,146,Vaporeon,146,609,280,525,245,Water,Grass
150,Omanyte,583,Zebstrika,583,150,355,497,142,Electric,Rock
589,Drilbur,127,Seadra,127,589,328,440,112,Water,Ground
36,Nidorina,455,Rampardos,455,36,365,495,130,Rock,Poison
711,Kyurem,425,Primal Groudon,711,425,660,770,-110,Dragon,Ground
299,Shiftry,765,Helioptile,299,765,480,289,191,Grass,Electric
456,Shieldon,673,Fraxure,673,456,350,410,60,Dragon,Rock
317,Shedinja,677,Cryogonal,677,317,236,485,249,Ice,Bug
73,Machop,264,Entei,264,73,305,580,275,Fire,Fighting
436,Chimchar,106,Hypno,106,436,309,483,174,Psychic,Fire
132,Mr. Mime,246,Skarmory,132,246,460,465,-5,Psychic,Steel
224,Steelix,605,Whirlipede,224,605,510,360,150,Steel,Bug
747,Meowstic Male,798,Hoopa Confined,798,747,466,600,134,Psychic,Psychic
104,Onix,633,Zoroark,633,104,385,510,125,Dark,Rock
754,Aromatisse,195,Flaaffy,195,754,462,365,-97,Electric,Fairy
383,Milotic,640,Duosion,383,640,540,370,170,Water,Psychic
425,Primal Groudon,229,Scizor,425,229,770,500,270,Ground,Bug
243,Octillery,171,Quilava,243,171,480,405,75,Water,Fire
220,Pineco,794,Yveltal,794,220,290,680,390,Dark,Bug
75,Machamp,347,Swalot,347,75,505,467,-38,Poison,Fighting
222,Dunsparce,557,Serperior,557,222,415,528,113,Grass,Normal
308,Surskit,691,Vullaby,308,691,269,370,-101,Bug,Dark
355,Mega Camerupt,683,Druddigon,683,355,560,485,-75,Dragon,Fire
783,Pumpkaboo Large Size,229,Scizor,229,783,335,500,165,Bug,Ghost
797,Mega Diancie,776,Sliggoo,797,776,700,452,248,Rock,Dragon
499,Mega Lucario,670,Lampent,670,499,625,370,-255,Ghost,Fighting
516,Rhyperior,191,Togetic,191,516,535,405,-130,Fairy,Ground
84,Ponyta,264,Entei,264,84,410,580,170,Fire,Fire
379,Cradily,650,Karrablast,650,379,495,315,-180,Bug,Rock
312,Slakoth,56,Diglett,312,56,280,265,15,Normal,Ground
749,Honedge,489,Happiny,489,749,325,220,-105,Normal,Steel
198,Bellossom,333,Aggron,333,198,490,530,40,Steel,Grass
176,Sentret,174,Croconaw,174,176,215,405,190,Water,Normal
553,Arceus,664,Tynamo,553,664,720,275,445,Normal,Electric
99,Cloyster,661,Klink,99,661,525,300,225,Water,Steel
282,Marshtomp,554,Victini,554,282,405,600,195,Psychic,Water
344,Illumise,214,Murkrow,214,344,400,405,5,Dark,Bug
700,Cobalion,690,Braviary,700,690,580,510,70,Steel,Normal
48,Golbat,613,Krokorok,48,613,455,351,104,Poison,Ground
418,Latias,550,Darkrai,550,418,600,600,0,Dark,Dragon
172,Typhlosion,258,Smoochum,172,258,534,305,229,Fire,Ice
115,Hitmonlee,137,Pinsir,115,137,455,500,-45,Fighting,Bug
423,Primal Kyogre,700,Cobalion,700,423,770,580,-190,Steel,Water
453,Roserade,715,Keldeo Resolute Forme,715,453,515,580,65,Water,Grass
702,Virizion,612,Sandile,702,612,580,292,288,Grass,Ground
30,Arbok,44,Ninetales,44,30,438,505,67,Fire,Poison
218,Wobbuffet,275,Sceptile,275,218,405,530,125,Grass,Psychic
595,Conkeldurr,208,Sunflora,595,208,505,425,80,Fighting,Grass
779,Phantump,702,Virizion,702,779,309,580,271,Grass,Ghost
244,Delibird,500,Hippopotas,244,500,330,330,0,Ice,Ground
643,Swanna,345,Roselia,643,345,473,400,73,Water,Grass
242,Remoraid,222,Dunsparce,242,222,300,415,-115,Water,Normal
93,Dodrio,532,Rotom,93,532,460,440,20,Normal,Electric
219,Girafarig,277,Torchic,219,277,455,310,145,Normal,Fire
444,Staraptor,716,Meloetta Aria Forme,444,716,485,600,-115,Normal,Normal
664,Tynamo,495,Mega Garchomp,495,664,275,700,425,Dragon,Electric
150,Omanyte,156,Snorlax,150,156,355,540,-185,Rock,Normal
541,Dialga,360,Trapinch,541,360,680,290,390,Steel,Ground
690,Braviary,366,Altaria,366,690,510,490,-20,Dragon,Normal
48,Golbat,612,Sandile,48,612,455,292,163,Poison,Ground
69,Abra,387,Banette,387,69,310,455,145,Ghost,Psychic
473,Drifloon,68,Poliwrath,68,473,348,510,162,Water,Ghost
307,Mega Gardevoir,441,Empoleon,307,441,618,530,88,Psychic,Water
233,Mega Heracross,231,Shuckle,233,231,600,505,95,Bug,Bug
595,Conkeldurr,256,Tyrogue,595,256,505,210,295,Fighting,Fighting
406,Luvdisc,505,Toxicroak,406,505,330,490,-160,Water,Poison
39,Nidorino,15,Metapod,39,15,365,205,160,Poison,Bug
181,Ledian,164,Mega Mewtwo X,164,181,390,780,390,Psychic,Bug
657,Joltik,762,Dragalge,657,762,319,494,-175,Bug,Poison
44,Ninetales,40,Nidoking,44,40,505,505,0,Fire,Poison
50,Gloom,750,Doublade,50,750,395,448,-53,Grass,Steel
249,Mega Houndoom,430,DeoxysAttack Forme,430,249,600,600,0,Psychic,Dark
560,Emboar,170,Cyndaquil,170,560,528,309,-219,Fire,Fire
684,Golett,462,Mothim,462,684,303,424,121,Bug,Ground
3,Venusaur,524,Gliscor,524,3,525,510,-15,Ground,Grass
604,Venipede,730,Fletchling,730,604,260,278,18,Normal,Bug
740,Florges,427,Mega Rayquaza,740,427,552,780,-228,Fairy,Dragon
358,Grumpig,637,Gothorita,358,637,470,390,80,Psychic,Psychic
586,Gigalith,437,Monferno,586,437,515,405,110,Rock,Fire
18,Kakuna,640,Duosion,18,640,205,370,-165,Bug,Psychic
68,Poliwrath,659,Ferroseed,68,659,510,305,205,Water,Grass
254,Stantler,23,Pidgeot,23,254,465,479,14,Normal,Normal
346,Gulpin,495,Mega Garchomp,495,346,302,700,398,Dragon,Poison
190,Togepi,648,Sawsbuck,648,190,245,475,230,Normal,Fairy
81,Geodude,366,Altaria,366,81,300,490,190,Dragon,Rock
792,Noivern,320,Exploud,792,320,535,490,45,Flying,Normal
172,Typhlosion,88,Mega Slowbro,88,172,534,590,56,Water,Fire
385,Kecleon,258,Smoochum,258,385,440,305,-135,Ice,Normal
362,Flygon,178,Hoothoot,362,178,520,262,258,Ground,Normal
413,Metagross,465,Pachirisu,465,413,600,405,-195,Electric,Steel
741,Skiddo,281,Mudkip,741,281,350,310,40,Grass,Water
600,Sawk,597,Palpitoad,600,597,465,384,81,Fighting,Water
252,Donphan,417,Registeel,417,252,500,580,80,Steel,Ground
369,Seviper,404,Gorebyss,369,404,458,485,-27,Poison,Water
68,Poliwrath,155,Mega Aerodactyl,155,68,510,615,105,Rock,Water
300,Taillow,306,Gardevoir,300,306,270,518,-248,Normal,Psychic
589,Drilbur,8,Mega Charizard X,8,589,328,634,306,Fire,Ground
339,Manectric,104,Onix,339,104,475,385,90,Electric,Rock
19,Beedrill,48,Golbat,48,19,395,455,60,Poison,Bug
695,Deino,753,Spritzee,695,753,300,341,-41,Dark,Fairy
498,Lucario,772,Hawlucha,772,498,525,500,-25,Fighting,Fighting
759,Binacle,492,Gible,759,492,306,300,6,Rock,Dragon
398,Mega Glalie,199,Marill,398,199,580,250,330,Ice,Water
733,Scatterbug,56,Diglett,56,733,200,265,65,Ground,Bug
154,Aerodactyl,119,Weezing,154,119,515,490,25,Rock,Poison
283,Swampert,554,Victini,554,283,535,600,65,Psychic,Water
198,Bellossom,786,Gourgeist Small Size,786,198,490,494,4,Ghost,Grass
13,Mega Blastoise,791,Noibat,13,791,630,245,385,Water,Flying
557,Serperior,19,Beedrill,557,19,528,395,133,Grass,Bug
104,Onix,734,Spewpa,104,734,385,213,172,Rock,Bug
767,Tyrunt,736,Litleo,736,767,362,369,7,Fire,Rock
687,Bisharp,558,Tepig,687,558,490,308,182,Dark,Fire
365,Swablu,624,Yamask,624,365,310,303,-7,Ghost,Normal
293,Dustox,311,Breloom,311,293,385,460,75,Grass,Bug
319,Loudred,463,Combee,463,319,360,244,-116,Bug,Normal
581,Unfezant,470,Shellos,581,470,488,325,163,Normal,Water
243,Octillery,296,Ludicolo,296,243,480,480,0,Water,Water
124,Kangaskhan,758,Malamar,124,758,490,482,8,Normal,Dark
485,Bronzor,487,Bonsly,485,487,300,290,10,Steel,Rock
773,Dedenne,88,Mega Slowbro,773,88,431,590,-159,Electric,Water
31,Pikachu,452,Budew,31,452,320,280,40,Electric,Grass
702,Virizion,409,Salamence,702,409,580,600,-20,Grass,Dragon
318,Whismur,425,Primal Groudon,425,318,240,770,530,Ground,Normal
422,Kyogre,537,Mow Rotom,422,537,670,520,150,Water,Electric
542,Palkia,468,Cherubi,542,468,680,275,405,Water,Grass
683,Druddigon,777,Goodra,777,683,485,600,115,Dragon,Dragon
480,Glameow,629,Archeops,629,480,310,567,257,Rock,Normal
283,Swampert,116,Hitmonchan,116,283,535,455,-80,Fighting,Water
235,Teddiursa,678,Shelmet,235,678,330,305,25,Normal,Bug
694,Durant,82,Graveler,694,82,484,390,94,Bug,Rock
300,Taillow,542,Palkia,542,300,270,680,410,Water,Normal
338,Electrike,475,Buneary,475,338,295,350,55,Normal,Electric
37,Nidoqueen,170,Cyndaquil,37,170,505,309,196,Poison,Fire
212,Espeon,453,Roserade,212,453,525,515,10,Psychic,Grass
738,Flabébé,458,Burmy,738,458,303,224,79,Fairy,Bug
593,Timburr,68,Poliwrath,68,593,305,510,205,Water,Fighting
89,Magnemite,352,Wailord,352,89,325,500,175,Water,Electric
722,Fennekin,126,Horsea,126,722,307,295,-12,Water,Fire
606,Scolipede,75,Machamp,606,75,485,505,-20,Bug,Fighting
45,Jigglypuff,474,Drifblim,474,45,270,498,228,Ghost,Normal
791,Noibat,29,Ekans,29,791,245,288,43,Poison,Flying
684,Golett,49,Oddish,684,49,303,320,-17,Ground,Grass
691,Vullaby,315,Nincada,691,315,370,266,104,Dark,Bug
161,Dragonair,363,Cacnea,161,363,420,335,85,Dragon,Grass
198,Bellossom,748,Meowstic Female,748,198,490,466,-24,Psychic,Grass
682,Mienshao,528,Mega Gallade,528,682,510,618,108,Psychic,Fighting
671,Chandelure,657,Joltik,671,657,520,319,201,Ghost,Bug
190,Togepi,702,Virizion,702,190,245,580,335,Grass,Fairy
230,Mega Scizor,431,Deoxys Defense Forme,431,230,600,600,0,Psychic,Bug
390,Dusclops,546,Giratina Origin Forme,546,390,455,680,225,Ghost,Ghost
410,Mega Salamence,586,Gigalith,410,586,700,515,185,Dragon,Rock
83,Golem,775,Goomy,83,775,495,300,195,Rock,Dragon
199,Marill,780,Trevenant,780,199,250,474,224,Ghost,Water
524,Gliscor,308,Surskit,524,308,510,269,241,Ground,Bug
473,Drifloon,691,Vullaby,473,691,348,370,-22,Ghost,Dark
797,Mega Diancie,441,Empoleon,797,441,700,530,170,Rock,Water
477,Mega Lopunny,692,Mandibuzz,477,692,580,510,70,Normal,Dark
791,Noibat,251,Phanpy,791,251,245,330,-85,Flying,Ground
30,Arbok,288,Linoone,288,30,438,420,-18,Normal,Poison
574,Simisear,752,Aegislash Shield Forme,752,574,498,520,22,Steel,Fire
718,Genesect,688,Bouffalant,718,688,600,490,110,Bug,Normal
592,Mega Audino,2,Ivysaur,2,592,545,405,-140,Grass,Normal
522,Leafeon,509,Mantyke,522,509,525,345,180,Grass,Water
677,Cryogonal,734,Spewpa,677,734,485,213,272,Ice,Bug
265,Suicune,519,Magmortar,265,519,580,540,40,Water,Fire
150,Omanyte,519,Magmortar,519,150,355,540,185,Fire,Rock
414,Mega Metagross,385,Kecleon,414,385,700,440,260,Steel,Normal
363,Cacnea,235,Teddiursa,235,363,335,330,-5,Normal,Grass
734,Spewpa,736,Litleo,736,734,213,369,156,Fire,Bug
359,Spinda,581,Unfezant,581,359,360,488,128,Normal,Normal
573,Pansear,474,Drifblim,474,573,316,498,182,Ghost,Fire
207,Sunkern,260,Magby,260,207,180,365,185,Fire,Grass
390,Dusclops,601,Sewaddle,601,390,455,310,-145,Bug,Ghost
309,Masquerain,724,Delphox,724,309,414,534,120,Fire,Bug
342,Minun,796,Diancie,342,796,405,600,-195,Electric,Rock
257,Hitmontop,277,Torchic,257,277,455,310,145,Fighting,Fire
209,Yanma,758,Malamar,209,758,390,482,-92,Bug,Dark
464,Vespiquen,599,Throh,599,464,474,465,-9,Fighting,Bug
147,Jolteon,463,Combee,147,463,525,244,281,Electric,Bug
492,Gible,384,Castform,384,492,300,420,120,Normal,Dragon
342,Minun,524,Gliscor,524,342,405,510,105,Ground,Electric
213,Umbreon,505,Toxicroak,505,213,525,490,-35,Poison,Dark
622,Scrafty,349,Sharpedo,349,622,488,460,-28,Water,Dark
431,Deoxys Defense Forme,200,Azumarill,431,200,600,420,180,Psychic,Water
525,Mamoswine,210,Wooper,525,210,530,210,320,Ice,Water
226,Snubbull,341,Plusle,341,226,300,405,105,Electric,Fairy
89,Magnemite,590,Excadrill,590,89,325,508,183,Ground,Electric
507,Finneon,260,Magby,260,507,330,365,35,Fire,Water
691,Vullaby,65,Arcanine,65,691,370,555,185,Fire,Dark
142,Mega Gyarados,163,Mewtwo,163,142,640,680,40,Psychic,Water
542,Palkia,522,Leafeon,542,522,680,525,155,Water,Grass
705,Thundurus Incarnate Forme,720,Quilladin,705,720,580,405,175,Electric,Grass
786,Gourgeist Small Size,362,Flygon,362,786,494,520,26,Ground,Ghost
541,Dialga,9,Mega Charizard Y,9,541,680,634,-46,Fire,Steel
564,Patrat,639,Solosis,564,639,255,290,-35,Normal,Psychic
800,Volcanion,394,Mega Absol,394,800,600,565,-35,Dark,Fire
107,Krabby,592,Mega Audino,592,107,325,545,220,Normal,Water
727,Greninja,562,Dewott,727,562,530,413,117,Water,Water
91,Farfetch'd,138,Mega Pinsir,138,91,352,600,248,Bug,Normal
728,Bunnelby,13,Mega Blastoise,13,728,237,630,393,Water,Normal
113,Cubone,625,Cofagrigus,113,625,320,483,-163,Ground,Ghost
208,Sunflora,530,Dusknoir,530,208,425,525,100,Ghost,Grass
748,Meowstic Female,622,Scrafty,622,748,466,488,22,Dark,Psychic
519,Magmortar,43,Vulpix,519,43,540,299,241,Fire,Fire
448,Kricketune,140,Magikarp,448,140,384,200,184,Bug,Water
658,Galvantula,245,Mantine,658,245,472,465,7,Bug,Water
511,Abomasnow,791,Noibat,511,791,494,245,249,Grass,Flying
718,Genesect,736,Litleo,718,736,600,369,231,Bug,Fire
422,Kyogre,223,Gligar,422,223,670,430,240,Water,Ground
554,Victini,456,Shieldon,554,456,600,350,250,Psychic,Rock
529,Probopass,81,Geodude,529,81,525,300,225,Rock,Rock
591,Audino,114,Marowak,591,114,445,425,20,Normal,Ground
374,Corphish,734,Spewpa,374,734,308,213,95,Water,Bug
566,Lillipup,720,Quilladin,720,566,275,405,130,Grass,Normal
54,Venonat,745,Furfrou,745,54,305,472,167,Normal,Bug
573,Pansear,483,Stunky,483,573,316,329,13,Poison,Fire
720,Quilladin,94,Seel,720,94,405,325,80,Grass,Water
314,Slaking,293,Dustox,314,293,670,385,285,Normal,Bug
425,Primal Groudon,611,Basculin,611,425,770,460,-310,Water,Ground
21,Pidgey,60,Psyduck,21,60,251,320,-69,Normal,Water
304,Ralts,540,Azelf,540,304,198,580,382,Psychic,Psychic
520,Togekiss,23,Pidgeot,23,520,545,479,-66,Normal,Fairy
730,Fletchling,252,Donphan,730,252,278,500,-222,Normal,Ground
31,Pikachu,408,Shelgon,31,408,320,420,-100,Electric,Dragon
215,Slowking,516,Rhyperior,516,215,490,535,45,Ground,Water
44,Ninetales,248,Houndoom,44,248,505,500,5,Fire,Dark
486,Bronzong,339,Manectric,339,486,500,475,-25,Electric,Steel
676,Beartic,26,Raticate,26,676,485,413,-72,Normal,Ice
626,Tirtouga,499,Mega Lucario,499,626,355,625,270,Fighting,Water
757,Inkay,298,Nuzleaf,298,757,288,340,52,Grass,Dark
