First_pokemon,Second_pokemon,Winner,FirstWins,FType1,FType2,SType1,SType2,DifHP,DifAttack,DifDefense,DifSpAttack,DifSpDefense,DifSpeed,DifTotal
449,730,730,0,Electric,NA,Normal,Flying,0,15,-9,0,-4,-17,-15
696,446,446,0,Dark,Dragon,Normal,Water,-7,0,10,10,10,-13,10
231,535,535,0,Bug,Rock,Electric,Ice,-30,-55,123,-95,123,-81,-15
523,663,663,0,Ice,NA,Steel,NA,5,-40,-5,60,10,-25,5
492,249,249,0,Dragon,Ground,Dark,Fire,-17,-20,-45,-100,-45,-73,-300
116,161,116,1,Fighting,NA,Dragon,NA,-11,21,14,-35,40,6,35
757,154,154,0,Dark,Psychic,Rock,Flying,-27,-51,-12,-23,-29,-85,-227
352,686,686,0,Water,NA,Dark,Steel,125,5,-25,50,5,0,160
352,714,714,0,Water,NA,Water,Fighting,79,18,-45,-39,-45,-48,-80
383,641,383,1,Water,NA,Psychic,NA,-15,-5,4,-25,40,51,50
261,314,314,0,Normal,NA,Normal,NA,-55,-80,5,-55,5,0,-180
242,22,22,0,Water,NA,Normal,Flying,-28,5,-20,15,-15,-6,-49
249,354,249,1,Dark,Fire,Fire,Ground,5,-10,20,35,15,75,140
48,115,48,1,Poison,Flying,Fighting,NA,25,-40,17,30,-35,3,0
382,544,544,0,Water,NA,Normal,NA,-90,-145,-90,-70,-55,-20,-470
620,239,239,0,Bug,Rock,Ice,Ground,20,45,85,35,45,-5,225
591,154,154,0,Normal,NA,Rock,Flying,23,-45,21,0,11,-80,-70
598,600,600,0,Water,Ground,Fighting,NA,30,-30,0,55,0,-11,44
269,47,269,1,Rock,Dark,Poison,Flying,60,119,115,65,80,16,455
466,262,466,1,Water,NA,Normal,NA,-200,55,25,-15,-105,30,-210
501,557,557,0,Ground,NA,Grass,NA,33,37,23,-7,-23,-66,-3
448,159,159,0,Bug,NA,Fire,Flying,-13,-15,-39,-70,-34,-25,-196
513,150,513,1,Dark,Ice,Rock,Water,35,80,-35,-45,30,90,155
126,241,126,1,Water,NA,Water,Rock,-25,-15,-15,5,-60,25,-85
448,266,448,1,Bug,NA,Rock,Ground,27,21,1,10,1,24,84
180,335,335,0,Bug,Flying,Fighting,Psychic,10,-20,-25,0,25,-5,-15
70,309,70,1,Psychic,NA,Bug,Flying,-30,-25,-32,40,-12,45,-14
65,367,65,1,Fire,NA,Dragon,Fairy,15,0,-30,-10,-25,15,-35
173,175,175,0,Water,NA,Water,NA,-35,-40,-36,-35,-35,-35,-216
196,475,475,0,Electric,NA,Normal,NA,35,9,41,71,34,-30,160
352,238,352,1,Water,NA,Fire,Rock,120,40,-75,10,-35,30,90
585,772,772,0,Rock,NA,Fighting,Flying,-8,13,30,-24,-23,-98,-110
93,289,93,1,Normal,Flying,Bug,NA,15,65,35,40,30,80,265
42,189,42,1,Fairy,NA,Normal,Fairy,5,40,58,55,70,45,273
560,379,560,1,Fire,Fighting,Rock,Grass,24,42,-32,19,-42,22,33
570,621,570,1,Dark,NA,Dark,Fighting,14,13,-20,53,-20,58,98
620,1,1,0,Bug,Rock,Grass,Poison,25,46,76,0,10,0,157
627,74,74,0,Water,Rock,Fighting,NA,-6,8,63,33,5,-13,90
666,510,666,1,Electric,NA,Grass,Ice,25,53,30,43,20,10,181
557,748,557,1,Grass,NA,Psychic,NA,1,27,19,-8,14,9,62
349,165,165,0,Water,Dark,Psychic,NA,-36,-30,-30,-99,-80,-45,-320
543,297,543,1,Fire,Steel,Grass,NA,51,50,56,100,76,47,380
591,162,162,0,Normal,NA,Dragon,Flying,12,-74,-9,-40,-14,-30,-155
648,539,648,1,Normal,Grass,Psychic,NA,0,-5,-35,-45,-35,15,-105
184,118,184,1,Poison,Flying,Poison,NA,45,25,-15,10,35,95,195
154,30,154,1,Rock,Flying,Poison,NA,20,20,-4,-5,-4,50,77
775,200,200,0,Dragon,NA,Water,Fairy,-55,0,-45,-5,-5,-10,-120
389,175,175,0,Ghost,NA,Water,NA,-65,-65,-10,-49,7,-53,-235
739,38,739,1,Fairy,NA,Poison,NA,8,-12,7,35,58,2,98
389,716,716,0,Ghost,NA,Normal,Psychic,-80,-37,13,-98,-38,-65,-305
492,314,314,0,Dragon,Ground,Normal,NA,-92,-90,-55,-55,-20,-58,-370
493,520,520,0,Dragon,Ground,Fairy,Flying,-17,40,-30,-70,-60,2,-135
742,141,141,0,Grass,NA,Water,Flying,28,-25,-17,37,-19,-13,-9
99,254,254,0,Water,Ice,Normal,NA,-23,0,118,0,-20,-15,60
69,105,105,0,Psychic,NA,Psychic,NA,-35,-28,-30,62,-35,48,-18
777,748,748,0,Dragon,NA,Psychic,NA,16,52,-6,27,69,-24,134
603,527,603,1,Bug,Grass,Psychic,Fighting,7,-22,15,5,-35,12,-18
421,101,421,1,Dragon,Psychic,Ghost,Poison,35,80,55,45,65,15,295
557,384,557,1,Grass,NA,Normal,NA,5,5,25,5,25,43,108
392,524,524,0,Psychic,NA,Ground,Flying,-10,-45,-55,50,5,-30,-85
630,769,630,1,Poison,NA,Rock,Ice,-27,-9,12,-27,-1,19,-33
179,429,429,0,Normal,Flying,Psychic,NA,50,-100,0,-74,46,-80,-158
292,722,722,0,Bug,NA,Fire,NA,10,-10,15,-37,-35,-45,-102
501,640,501,1,Ground,NA,Psychic,NA,43,72,68,-57,12,17,155
131,72,72,0,Water,Psychic,Psychic,NA,5,25,20,-75,-10,-35,-70
514,163,163,0,Electric,Steel,Psychic,NA,-36,-40,25,-24,0,-70,-145
217,630,630,0,Psychic,NA,Poison,NA,-2,22,-14,32,-14,-17,7
666,390,666,1,Electric,NA,Ghost,NA,45,45,-50,45,-50,25,60
268,552,552,0,Rock,Dark,Grass,Flying,0,31,35,-25,25,-66,0
550,25,550,1,Dark,NA,Normal,NA,40,34,55,110,55,53,347
628,744,628,1,Rock,Flying,Fighting,Dark,-40,-12,-33,5,-26,12,-94
267,93,93,0,Rock,Ground,Normal,Flying,10,-26,0,5,10,-49,-50
401,18,401,1,Ice,Water,Bug,Poison,65,55,40,70,65,30,325
208,60,208,1,Grass,NA,Water,NA,25,23,7,40,35,-25,105
55,302,55,1,Bug,Poison,Water,Flying,30,35,30,35,45,5,180
579,400,400,0,Normal,Flying,Ice,Water,-40,-5,-20,-39,-40,-2,-146
549,139,139,0,Water,NA,Normal,NA,25,0,5,60,30,-10,110
557,196,557,1,Grass,NA,Electric,NA,-15,0,10,-40,5,58,18
308,704,704,0,Bug,Water,Flying,NA,-39,-70,-48,-60,-38,-56,-311
464,663,663,0,Bug,Flying,Steel,NA,10,-20,-13,10,17,-50,-46
372,517,372,1,Water,Ground,Grass,NA,-50,-52,-82,-64,-9,10,-247
564,325,325,0,Normal,NA,Normal,NA,-5,10,-6,0,4,-8,-5
409,487,409,1,Dragon,Flying,Rock,NA,45,55,-15,100,35,90,310
632,503,503,0,Dark,NA,Poison,Dark,-30,-25,-70,20,-35,-30,-170
742,226,742,1,Grass,NA,Fairy,NA,63,20,12,57,41,38,231
220,170,170,0,Bug,NA,Fire,NA,11,13,47,-25,-15,-50,-19
339,392,339,1,Electric,NA,Psychic,NA,5,25,-10,10,-20,40,50
772,579,772,1,Fighting,Flying,Normal,Flying,28,37,25,38,33,75,236
587,792,792,0,Psychic,Flying,Flying,Dragon,-30,-25,-37,-42,-37,-51,-222
722,600,600,0,Fire,NA,Fighting,NA,-35,-80,-35,32,-15,-25,-158
516,251,251,0,Ground,Rock,Ground,NA,25,80,70,15,15,0,205
761,35,35,0,Poison,Water,Poison,NA,-5,13,8,20,20,-11,45
27,735,735,0,Normal,Flying,Bug,Flying,-40,8,-20,-59,-19,-19,-149
755,69,755,1,Fairy,NA,Psychic,NA,37,28,51,-46,2,-41,31
460,336,336,0,Bug,Ground,Fighting,Psychic,0,19,30,-1,10,-44,14
211,93,93,0,Water,Ground,Normal,Flying,35,-25,15,5,5,-65,-30
797,196,797,1,Rock,Fairy,Electric,NA,-40,85,25,45,20,55,190
593,673,673,0,Fighting,NA,Dragon,NA,9,-37,-15,-15,-15,-32,-105
125,234,234,0,Normal,NA,Dark,Ice,50,30,45,25,25,-15,160
549,96,549,1,Water,NA,Poison,NA,20,20,50,60,50,75,275
162,400,162,1,Dragon,Flying,Ice,Water,1,74,25,25,30,35,190
620,624,620,1,Bug,Rock,Ghost,NA,32,65,40,10,10,15,172
68,730,68,1,Water,Fighting,Normal,Flying,45,45,52,30,52,8,232
772,681,772,1,Fighting,Flying,Fighting,NA,33,7,25,19,13,53,150
695,340,340,0,Dark,Dragon,Electric,NA,-18,-10,-30,-90,-30,-97,-275
290,426,426,0,Bug,NA,Dragon,Flying,-55,-115,-35,-125,-65,-80,-475
493,599,493,1,Dragon,Ground,Fighting,NA,-52,-10,-20,20,-30,37,-55
444,143,444,1,Normal,Flying,Water,Ice,-45,35,-10,-35,-35,40,-50
57,138,57,1,Ground,NA,Bug,Flying,-30,-75,-70,-15,-20,15,-195
543,47,543,1,Fire,Steel,Poison,Flying,51,45,71,100,66,22,355
346,107,107,0,Poison,NA,Water,NA,40,-62,-37,18,28,-10,-23
232,770,232,1,Bug,Fighting,Rock,Ice,-43,48,3,-59,3,27,-21
465,262,465,1,Electric,NA,Normal,NA,-195,35,60,-30,-45,40,-135
576,423,576,1,Water,NA,Water,NA,-25,-52,-27,-82,-97,11,-272
141,530,141,1,Water,Flying,Ghost,NA,50,25,-56,-5,-35,36,15
262,242,242,0,Normal,NA,Water,NA,220,-55,-25,10,100,-10,240
685,568,568,0,Ground,Ghost,Normal,NA,4,14,-10,10,-10,-25,-17
93,669,669,0,Normal,Flying,Ghost,Fire,10,80,15,-5,5,80,185
117,424,424,0,Normal,NA,Ground,NA,-10,-95,-65,-40,-15,-60,-285
561,361,361,0,Water,NA,Ground,Dragon,5,-15,-5,13,-5,-25,-32
224,633,633,0,Steel,Ground,Dark,NA,15,-20,140,-65,5,-75,0
416,536,536,0,Ice,NA,Electric,Flying,30,-15,-7,-5,93,-36,60
375,282,375,1,Water,Dark,Water,Ground,-7,35,15,30,-15,5,63
434,87,434,1,Grass,NA,Water,Psychic,-20,14,-25,-45,-15,6,-85
764,296,296,0,Water,NA,Water,Grass,-9,3,18,30,-11,-11,20
318,470,470,0,Normal,NA,Water,NA,-12,3,-25,-6,-39,-6,-85
404,377,377,0,Water,NA,Ground,Psychic,-5,14,0,44,-45,-23,-15
614,604,614,1,Ground,Dark,Bug,Poison,65,72,21,35,31,35,259
99,97,99,1,Water,Ice,Poison,NA,-55,-10,105,20,-55,20,25
114,154,154,0,Ground,NA,Rock,Flying,-20,-25,45,-10,5,-85,-90
752,521,521,0,Steel,Ghost,Bug,Flying,-26,-26,64,-66,94,-35,5
219,377,219,1,Normal,Psychic,Ground,Psychic,10,10,-40,20,-55,10,-45
657,414,414,0,Bug,Electric,Steel,Psychic,-30,-98,-100,-48,-60,-45,-381
743,29,29,0,Fighting,NA,Poison,NA,32,22,18,6,-6,-12,60
372,542,542,0,Water,Ground,Water,Dragon,-40,-72,-57,-104,-79,-40,-392
687,112,687,1,Dark,Steel,Grass,Psychic,-30,30,15,-65,5,15,-30
582,258,582,1,Electric,NA,Ice,Psychic,0,30,17,-35,-33,11,-10
122,197,122,1,Normal,NA,Electric,Dragon,160,-90,-100,-130,-5,5,-160
611,240,611,1,Water,NA,Ice,Ground,-30,-8,-15,20,-5,48,10
272,263,263,0,Psychic,Grass,Electric,NA,10,15,25,-15,0,-15,20
455,698,698,0,Rock,NA,Bug,Fire,42,80,5,15,-5,-2,135
256,473,473,0,Fighting,NA,Ghost,Flying,-55,-15,1,-25,-9,-35,-138
726,190,726,1,Water,NA,Fairy,NA,19,43,-13,43,-9,77,160
288,134,288,1,Normal,NA,Ice,Psychic,13,20,26,-65,-34,5,-35
101,590,590,0,Ghost,Poison,Ground,Steel,-65,-85,-15,65,-10,7,-103
701,504,701,1,Rock,Fighting,Poison,Fighting,43,68,50,11,50,58,280
433,261,261,0,Grass,NA,Normal,NA,-40,-12,-41,5,-15,-69,-172
459,704,704,0,Bug,Grass,Flying,NA,-19,-41,5,-31,15,-85,-156
662,141,141,0,Steel,NA,Water,Flying,-35,-45,16,10,-15,-31,-100
229,130,130,0,Bug,Steel,Water,NA,40,85,45,-15,25,-20,160
555,213,213,0,Grass,NA,Dark,NA,-50,-20,-55,-15,-75,-2,-217
761,155,155,0,Poison,Water,Rock,Flying,-30,-75,-25,-10,-35,-120,-295
141,317,141,1,Water,Flying,Bug,Ghost,94,35,34,30,70,41,304
27,415,27,1,Normal,Flying,Rock,NA,-40,-40,-170,-19,-69,20,-318
582,31,31,0,Electric,NA,Electric,NA,10,5,-8,0,-18,-14,-25
361,34,361,1,Ground,Dragon,Ground,NA,-25,-30,-60,5,-5,5,-110
759,609,759,1,Rock,Water,Grass,NA,-3,17,17,-31,6,20,26
708,438,438,0,Dragon,Electric,Fire,Fighting,24,46,49,16,29,-18,146
140,202,202,0,Water,NA,Water,NA,-70,-65,-20,-75,-80,10,-300
216,704,704,0,Ghost,NA,Flying,NA,-19,-40,-20,-25,-5,-36,-145
100,596,100,1,Ghost,Poison,Water,NA,-20,-15,-10,50,-5,16,16
194,271,271,0,Electric,NA,Fire,Flying,-51,-90,-50,-45,-109,-55,-400
265,742,265,1,Water,NA,Grass,NA,-23,-25,53,-7,34,17,49
793,691,793,1,Fairy,NA,Dark,Flying,56,76,20,86,33,39,310
222,148,148,0,Normal,NA,Fire,NA,35,-60,10,-30,-45,-20,-110
484,98,484,1,Poison,Dark,Water,NA,73,28,-33,26,36,44,174
346,494,494,0,Poison,NA,Dragon,Ground,-38,-87,-42,-37,-32,-62,-298
704,394,704,1,Flying,NA,Dark,NA,14,-50,20,-5,30,6,15
56,706,56,1,Ground,NA,Electric,Flying,-69,-50,-45,-110,-35,-6,-315
76,408,408,0,Grass,Poison,Dragon,NA,-15,-20,-65,10,-20,-10,-120
524,696,524,1,Ground,Flying,Dark,Dragon,3,10,55,-20,5,37,90
569,526,526,0,Dark,NA,Normal,NA,-44,-30,-33,-85,-38,-24,-254
587,658,658,0,Psychic,Flying,Bug,Electric,-15,-32,-17,-42,-17,-36,-159
93,71,71,0,Normal,Flying,Psychic,NA,5,60,25,-75,-35,-20,-40
226,740,740,0,Fairy,NA,Fairy,NA,-18,15,-18,-72,-114,-45,-252
333,117,333,1,Steel,Rock,Normal,NA,-20,55,105,0,-15,20,145
20,389,20,1,Bug,Poison,Ghost,NA,45,110,-50,-15,-10,120,200
602,555,555,0,Bug,Grass,Grass,NA,10,18,35,5,25,-21,72
552,137,552,1,Grass,Flying,Bug,NA,35,-22,-25,65,5,42,100
108,348,108,1,Water,NA,Water,Dark,10,40,95,-15,30,10,170
210,453,453,0,Water,Ground,Grass,Poison,-5,-25,-20,-100,-80,-75,-305
622,198,622,1,Dark,Fighting,Grass,NA,-10,10,20,-45,15,8,-2
424,576,576,0,Ground,NA,Water,NA,25,52,77,2,27,-11,172
295,158,158,0,Water,Grass,Electric,Flying,-30,-40,-35,-65,-20,-50,-240
665,771,771,0,Electric,NA,Fairy,NA,-30,20,5,-35,-60,-20,-120
603,335,603,1,Bug,Grass,Fighting,Psychic,45,63,25,30,25,32,220
56,649,56,1,Ground,NA,Electric,Flying,-45,-20,-35,-40,-15,-8,-163
625,756,756,0,Ghost,NA,Fairy,NA,-24,-30,59,10,30,-42,3
785,474,785,1,Ghost,Grass,Ghost,Flying,-85,10,78,-32,21,4,-4
443,417,443,1,Normal,Flying,Steel,NA,-25,0,-100,-35,-110,30,-240
705,64,705,1,Electric,Flying,Fire,NA,24,45,25,55,30,51,230
281,520,520,0,Water,NA,Fairy,Flying,-35,20,-45,-70,-65,-40,-235
196,354,196,1,Electric,NA,Fire,Ground,20,-25,15,10,15,15,50
430,266,430,1,Psychic,NA,Rock,Ground,0,116,-30,135,-30,109,300
791,118,791,1,Flying,Dragon,Poison,NA,0,-35,-60,-15,-5,20,-95
725,374,725,1,Water,NA,Water,NA,-2,-24,-25,12,9,36,6
722,685,685,0,Fire,NA,Ground,Ghost,-49,-79,-40,7,-20,5,-176
461,797,797,0,Bug,Steel,Rock,Fairy,10,-91,-15,-91,-15,-74,-276
593,669,669,0,Fighting,NA,Ghost,Fire,25,50,0,-40,-20,15,30
651,778,651,1,Bug,Steel,Steel,Fairy,13,55,14,-20,18,-55,25
608,466,608,1,Grass,Fairy,Water,NA,5,2,50,17,45,31,150
514,71,71,0,Electric,Steel,Psychic,NA,15,20,70,-5,-5,-60,35
271,698,271,1,Fire,Flying,Bug,Fire,51,45,35,60,99,30,320
391,266,391,1,Grass,Flying,Rock,Ground,49,4,33,27,37,10,160
739,677,677,0,Fairy,NA,Ice,NA,-16,-5,17,-20,-37,-53,-114
227,447,227,1,Fairy,NA,Bug,NA,53,95,34,35,19,20,256
223,659,659,0,Ground,Flying,Grass,Steel,21,25,14,11,-21,75,125
767,147,147,0,Rock,Dragon,Electric,NA,-7,24,17,-65,-50,-82,-163
202,517,202,1,Water,NA,Grass,NA,-10,-25,-50,-20,50,20,-35
234,643,234,1,Dark,Ice,Water,Flying,-20,8,-8,-52,12,17,-43
410,225,410,1,Dragon,Flying,Steel,Ground,20,20,-100,65,-5,90,90
32,544,32,1,Electric,NA,Normal,NA,-50,-70,-55,10,-30,10,-185
657,344,344,0,Bug,Electric,Bug,NA,-15,0,-5,-16,-25,-20,-81
237,525,525,0,Fire,NA,Ice,Ground,-70,-90,-40,0,-20,-60,-280
303,694,694,0,Water,Flying,Bug,Steel,2,-59,-12,37,22,-44,-54
407,380,380,0,Dragon,NA,Rock,Bug,0,-20,10,0,-20,-25,-55
328,673,673,0,Dark,Ghost,Dragon,NA,-16,-32,55,45,65,-47,70
440,178,178,0,Water,NA,Normal,Flying,4,36,38,45,20,0,143
261,396,261,1,Normal,NA,Ice,NA,45,30,55,-10,20,50,190
401,16,16,0,Ice,Water,Bug,Flying,50,35,40,5,10,-5,135
777,795,795,0,Dragon,NA,Dragon,Ground,-18,0,-51,29,55,-15,0
577,7,7,0,Psychic,NA,Fire,Flying,-2,-59,-33,-42,-30,-76,-242
467,152,467,1,Water,NA,Rock,Water,55,25,-35,30,5,60,140
429,537,429,1,Psychic,NA,Electric,Grass,0,85,-57,45,-57,64,80
27,112,27,1,Normal,Flying,Grass,Psychic,-55,-35,-55,-94,-34,15,-258
133,653,133,1,Bug,Flying,Grass,Poison,-44,25,10,-30,0,75,36
448,365,448,1,Bug,NA,Normal,Flying,32,45,-9,15,-24,15,74
405,13,13,0,Water,Rock,Water,NA,21,-13,10,-90,-50,-23,-145
602,272,272,0,Bug,Grass,Psychic,Grass,-45,-37,-10,-50,-20,-58,-220
794,543,794,1,Dark,Flying,Fire,Steel,35,41,-11,1,-8,22,80
122,478,478,0,Normal,NA,Ghost,NA,190,-55,-55,-70,0,-55,-45
646,77,646,1,Ice,NA,Grass,Poison,6,5,35,25,50,24,145
496,567,496,1,Normal,NA,Normal,NA,70,5,-25,5,20,-55,20
721,118,721,1,Grass,Fighting,Poison,NA,48,42,27,14,30,29,190
446,30,30,0,Normal,Water,Poison,NA,19,0,-9,-10,-19,-9,-28
400,565,565,0,Ice,Water,Normal,NA,30,-25,1,15,1,-32,-10
107,467,467,0,Water,NA,Water,NA,-55,0,35,-60,-25,-65,-170
397,154,154,0,Ice,NA,Rock,Flying,0,-25,15,20,5,-50,-35
339,625,339,1,Electric,NA,Ghost,NA,12,25,-85,10,-45,75,-8
748,286,286,0,Psychic,NA,Dark,NA,4,-42,6,23,21,34,46
374,529,529,0,Water,NA,Rock,Steel,-17,25,-80,-25,-115,-5,-217
413,792,792,0,Steel,Psychic,Flying,Dragon,-5,65,50,-2,10,-53,65
388,111,388,1,Ghost,NA,Grass,Psychic,4,125,-5,33,38,35,230
517,705,705,0,Grass,NA,Electric,Flying,21,-15,55,-15,-30,-61,-45
235,443,443,0,Normal,NA,Normal,Flying,5,5,0,10,10,-40,-10
458,564,564,0,Bug,NA,Normal,NA,-5,-26,6,-6,6,-6,-31
402,99,99,0,Water,NA,Water,Ice,-15,-31,-95,-11,10,-38,-180
201,44,201,1,Rock,NA,Fire,NA,-3,24,40,-51,-35,-70,-95
283,516,283,1,Water,Ground,Ground,Rock,-15,-30,-40,30,35,20,0
182,330,330,0,Bug,Poison,Steel,Fairy,-10,-45,-85,-15,-55,-20,-230
53,51,51,0,Bug,Grass,Grass,Poison,-15,15,-5,-50,-10,-20,-85
537,392,537,1,Electric,Grass,Psychic,NA,-15,15,37,10,27,21,95
176,711,711,0,Normal,NA,Dragon,Ice,-90,-84,-56,-95,-45,-75,-445
529,647,647,0,Rock,Steel,Normal,Grass,0,-5,95,35,100,-35,190
476,284,476,1,Normal,NA,Water,Ground,-35,-74,-26,-41,-14,35,-155
524,36,524,1,Ground,Flying,Poison,NA,5,33,58,-10,20,39,145
235,762,762,0,Normal,NA,Poison,Dragon,-5,5,-40,-47,-73,-4,-164
474,473,474,1,Ghost,Flying,Ghost,Flying,60,30,10,30,10,10,150
753,777,753,1,Fairy,NA,Dragon,NA,-12,-48,-10,-47,-85,-57,-259
669,763,763,0,Ghost,Fire,Water,NA,0,-23,-7,7,-8,-24,-55
324,314,314,0,Rock,NA,Normal,NA,-120,-115,35,-50,25,-70,-295
681,796,681,1,Fighting,NA,Rock,Fairy,-5,-15,-100,-45,-100,15,-250
541,121,541,1,Steel,Dragon,Ground,Rock,-5,-10,0,105,55,50,195
470,156,470,1,Water,NA,Normal,NA,-84,-62,-17,-8,-48,4,-215
123,51,123,1,Grass,NA,Grass,Poison,-10,-25,30,-10,-50,10,-55
544,232,544,1,Normal,NA,Bug,Fighting,30,35,35,40,15,15,170
320,780,780,0,Normal,NA,Ghost,Grass,19,-19,-13,26,-9,12,16
705,656,705,1,Electric,Flying,Water,NA,-86,40,-10,85,35,46,110
216,11,216,1,Ghost,NA,Water,NA,1,-3,-20,20,5,27,30
773,362,362,0,Electric,Fairy,Ground,Dragon,-13,-42,-23,1,-13,1,-89
723,14,723,1,Fire,NA,Bug,NA,14,29,23,70,50,28,214
740,23,23,0,Fairy,NA,Normal,Flying,-5,-15,-7,42,84,-26,73
196,765,765,0,Electric,NA,Electric,Normal,46,37,52,54,47,-15,221
152,191,152,1,Rock,Water,Fairy,Flying,-25,40,5,-25,-60,15,-50
65,653,65,1,Fire,NA,Grass,Poison,-24,25,10,15,0,65,91
341,789,341,1,Electric,NA,Ice,NA,5,-19,-45,53,40,67,101
342,522,522,0,Electric,NA,Grass,NA,-5,-70,-80,15,20,0,-120
106,115,115,0,Psychic,NA,Fighting,NA,35,-47,17,38,5,-20,28
477,407,477,1,Normal,Fighting,Dragon,NA,20,61,34,14,66,85,280
232,582,232,1,Bug,Fighting,Electric,NA,35,65,43,-10,63,9,205
719,336,336,0,Grass,NA,Fighting,Psychic,-4,1,-10,-12,-30,-42,-97
253,474,474,0,Normal,NA,Ghost,Flying,-65,0,46,15,41,-20,17
472,359,472,1,Normal,NA,Normal,NA,15,40,6,0,6,55,122
94,770,770,0,Water,NA,Rock,Ice,-58,-32,-17,-54,-22,-13,-196
731,386,731,1,Fire,Flying,Ghost,NA,18,-2,20,-7,19,39,87
265,89,265,1,Water,NA,Electric,Steel,75,40,45,-5,60,40,255
340,104,340,1,Electric,NA,Rock,Ground,35,30,-80,105,35,65,190
524,115,524,1,Ground,Flying,Fighting,NA,25,-25,72,10,-35,8,55
191,260,260,0,Fairy,Flying,Fire,NA,10,-35,48,10,50,-43,40
512,434,434,0,Grass,Ice,Grass,NA,15,43,20,77,40,-6,189
352,412,352,1,Water,NA,Steel,Psychic,110,15,-55,35,-35,10,80
751,489,489,0,Steel,Ghost,Normal,NA,-40,145,45,135,-15,30,300
305,306,306,0,Psychic,Fairy,Psychic,Fairy,-30,-30,-30,-60,-60,-30,-240
262,237,262,1,Normal,NA,Fire,NA,215,-30,-30,5,95,35,290
378,9,9,0,Rock,Grass,Fire,Flying,-12,-63,-1,-98,-28,-77,-279
731,575,731,1,Fire,Flying,Water,NA,12,20,7,3,4,20,66
424,210,424,1,Ground,NA,Water,Ground,45,105,95,75,65,75,460
608,300,608,1,Grass,Fairy,Normal,Flying,20,12,55,47,45,31,210
19,270,270,0,Bug,Poison,Psychic,Flying,-41,0,-90,-45,-74,-35,-285
158,25,158,1,Electric,Flying,Normal,NA,60,34,50,100,55,28,327
573,152,573,1,Fire,NA,Rock,Water,20,-27,-42,-2,3,9,-39
116,376,116,1,Fighting,NA,Ground,Psychic,10,65,24,-5,40,21,155
357,622,622,0,Psychic,NA,Dark,Fighting,-5,-65,-80,25,-35,2,-158
178,406,406,0,Normal,Flying,Water,NA,17,0,-25,-4,-9,-47,-68
552,546,552,1,Grass,Flying,Ghost,Dragon,-50,-17,-25,0,-25,37,-80
365,534,534,0,Normal,Flying,Electric,Water,-5,-25,-47,-65,-32,-36,-210
87,589,589,0,Water,Psychic,Ground,NA,35,-10,70,70,35,-38,162
157,554,554,0,Ice,Flying,Psychic,Fire,-10,-15,0,-5,25,-15,-20
352,669,352,1,Water,NA,Ghost,Fire,120,60,-10,25,-10,40,225
734,375,375,0,Bug,NA,Water,Dark,-18,-98,-25,-63,-25,-26,-255
760,738,760,1,Rock,Water,Fairy,NA,28,67,76,-7,7,26,197
767,364,364,0,Rock,Dragon,Grass,Dark,-12,-26,17,-70,-15,-7,-113
347,504,347,1,Poison,NA,Poison,Fighting,52,12,43,12,43,5,167
110,527,527,0,Electric,NA,Psychic,Fighting,-8,-75,5,15,-35,60,-38
339,758,339,1,Electric,NA,Dark,Psychic,-16,-17,-28,37,-15,32,-7
172,492,172,1,Fire,NA,Dragon,Ground,20,14,33,69,40,58,234
584,114,114,0,Rock,NA,Ground,NA,-5,-5,-25,-25,-55,-30,-145
721,316,316,0,Grass,Fighting,Bug,Flying,27,17,77,24,25,-96,74
765,678,765,1,Electric,Normal,Bug,NA,-6,-2,-52,21,-22,45,-16
455,213,213,0,Rock,NA,Dark,NA,2,100,-50,5,-80,-7,-30
185,375,185,1,Water,Electric,Water,Dark,12,-82,-47,-34,1,12,-138
9,553,553,0,Fire,Flying,Normal,NA,-42,-16,-42,39,-5,-20,-86
713,613,713,1,Dragon,Ice,Ground,Dark,65,38,45,125,55,21,349
358,644,358,1,Psychic,NA,Ice,NA,44,-5,15,25,50,36,165
368,427,427,0,Normal,NA,Dragon,Flying,-32,-65,-40,-120,-40,-25,-322
64,278,64,1,Fire,NA,Fire,Fighting,-5,-15,-15,-15,-10,5,-55
440,674,674,0,Water,NA,Dragon,NA,-12,-81,-22,21,6,-47,-135
351,409,409,0,Water,NA,Dragon,Flying,35,-65,-45,-40,-45,-40,-200
18,68,68,0,Bug,Poison,Water,Fighting,-45,-70,-45,-45,-65,-35,-305
266,311,311,0,Rock,Ground,Grass,Fighting,-10,-66,-30,-15,-10,-29,-160
543,179,543,1,Fire,Steel,Normal,Flying,-9,40,56,54,10,7,158
627,37,37,0,Water,Rock,Poison,Ground,-16,16,46,8,-20,-44,-10
622,375,622,1,Dark,Fighting,Water,Dark,2,-30,30,-45,60,3,20
91,167,91,1,Normal,Flying,Grass,NA,7,16,-10,9,-3,15,34
165,566,165,1,Psychic,NA,Normal,NA,61,90,25,169,75,85,505
643,143,643,1,Water,Flying,Water,Ice,-55,2,-17,2,-32,38,-62
306,484,484,0,Psychic,Fairy,Poison,Dark,-35,-28,-2,54,54,-4,39
677,529,677,1,Ice,NA,Rock,Steel,10,-5,-115,20,-15,65,-40
324,538,538,0,Rock,NA,Psychic,NA,-45,-30,5,-30,-40,-65,-205
99,477,477,0,Water,Ice,Normal,Fighting,-15,-41,86,31,-51,-65,-55
19,407,19,1,Bug,Poison,Dragon,NA,20,15,-20,5,50,25,95
